,user,item,date,rating
7124,135566,297873,2011-09-22,5
7125,498271,268073,2010-12-10,4
7126,177443,268073,2010-12-15,5
7127,305531,268073,2014-12-01,5
7128,592157,298773,2009-12-17,5
7129,351811,292857,2008-06-18,5
7130,383346,292857,2008-09-01,5
7131,2002233010,292857,2018-07-29,1
7132,38418,176544,2006-07-11,5
7133,359327,188012,2006-10-03,5
7134,433385,188012,2007-01-19,5
7135,383346,188012,2007-02-14,4
7136,395252,188012,2007-06-02,4
7137,448057,188012,2007-06-12,5
7138,520150,188012,2007-07-05,4
7139,402391,188012,2007-10-31,5
7140,282215,188012,2008-02-07,4
7141,213699,188012,2008-06-15,5
7142,537179,188012,2008-10-21,5
7143,1063871,188012,2009-08-11,3
7144,820330,188012,2009-11-01,4
7145,655596,188012,2011-10-27,0
7146,1800054678,188012,2014-10-21,4
7147,54697,330085,2009-10-07,5
7148,29196,330085,2011-10-26,5
7149,137634,58011,2004-04-26,5
7150,227978,369734,2009-05-12,5
7151,496803,369734,2009-05-12,5
7152,92006,369734,2009-05-21,5
7153,143721,369734,2010-06-12,5
7154,461834,369734,2012-02-17,4
7155,107135,369734,2012-10-01,5
7156,653438,369734,2012-11-01,5
7157,169430,369734,2013-01-13,5
7158,58104,111167,2005-03-22,5
7159,60992,111167,2005-03-23,5
7160,89831,111167,2005-11-13,5
7161,486725,111167,2007-10-08,5
7162,28177,370431,2009-05-15,4
7163,309630,203157,2008-12-28,5
7164,1013852,351516,2009-03-18,4
7165,350938,351516,2010-09-06,3
7166,1553243,457699,2011-06-25,4
7167,192581,370431,2009-05-17,5
7168,330545,370431,2009-05-17,4
7169,171790,370431,2009-05-18,4
7170,92006,370431,2009-05-21,4
7171,197023,370431,2009-05-22,5
7172,176615,374444,2011-04-03,5
7173,89831,114867,2006-01-07,5
7174,305531,214514,2007-03-05,5
7175,324390,214514,2007-03-09,5
7176,102058,214514,2007-03-11,4
7177,351811,214514,2007-03-13,5
7178,209747,214514,2007-05-22,5
7179,394085,214514,2007-05-28,5
7180,17803,214514,2007-05-28,5
7181,8688,214514,2007-08-29,5
7182,395252,214514,2007-09-25,5
7183,2140524,471404,2012-01-09,4
7184,526666,471404,2012-04-09,3
7185,227978,471404,2012-04-15,3
7186,383346,214514,2007-10-10,5
7187,339260,214514,2007-12-05,5
7188,131674,214514,2007-12-09,5
7189,96177,214514,2008-11-13,5
7190,653438,214514,2012-01-24,5
7191,88099,214514,2012-01-28,5
7192,207176,291518,2008-03-12,0
7193,17803,291518,2008-04-20,4
7194,86512,291518,2008-04-25,5
7195,58104,367560,2009-10-06,0
7196,296027,250783,2007-09-15,5
7197,431813,250783,2007-09-19,5
7198,531162,250783,2007-10-06,5
7199,17803,250783,2007-11-08,4
7200,37305,250783,2007-12-31,5
7201,167046,250783,2008-02-23,5
7202,534554,250783,2008-08-04,5
7203,742667,250783,2010-03-27,5
7204,222478,162940,2006-12-11,5
7205,468149,162940,2007-06-08,5
7206,370542,162940,2007-11-13,5
7207,171904,162940,2008-02-09,5
7208,283251,162940,2008-12-02,5
7209,354675,162940,2013-07-09,5
7210,477411,250764,2010-05-22,4
7211,1701315,455231,2011-06-01,5
7212,128473,455231,2011-06-04,5
7213,4470,191999,2006-10-26,5
7214,149363,191999,2006-10-27,5
7215,229800,191999,2006-11-25,5
7216,283390,191999,2007-02-13,5
7217,281399,191999,2007-02-23,5
7218,296027,191999,2007-03-03,5
7219,369597,191999,2007-08-01,5
7220,185387,191999,2007-08-15,5
7221,472052,191999,2007-08-15,5
7222,1535,191999,2007-09-18,3
7223,437727,191999,2007-10-20,5
7224,455044,191999,2007-12-21,0
7225,346860,191999,2008-01-23,5
7226,209747,191999,2008-09-05,5
7227,489552,191999,2009-07-25,5
7228,57695,175148,2006-07-05,5
7229,209747,175148,2006-07-07,4
7230,296027,175148,2007-09-18,4
7231,169430,227015,2011-02-10,3
7232,498271,313033,2008-09-22,5
7233,317267,313033,2009-01-23,5
7234,43083,59691,2010-04-29,3
7235,84196,8877,2005-02-08,4
7236,57400,8877,2005-07-02,5
7237,4470,8877,2005-12-08,5
7238,2178,8877,2006-07-20,5
7239,1634,8877,2006-12-12,4
7240,64642,8877,2007-03-03,5
7241,58104,8877,2007-09-28,4
7242,464080,8877,2012-02-02,4
7243,2000734553,8877,2016-04-06,5
7244,80353,503512,2013-07-31,5
7245,865936,503512,2013-07-31,5
7246,191990,122060,2005-05-19,4
7247,37449,122060,2005-06-22,5
7248,182010,122060,2005-07-24,5
7249,58104,122060,2007-03-27,5
7250,1266728,358159,2009-05-15,5
7251,107135,358159,2013-07-23,5
7252,447487,358159,2013-07-27,5
7253,422893,358159,2013-12-04,4
7254,324390,94459,2007-06-05,5
7255,465056,94459,2007-11-07,4
7256,89831,94459,2007-12-17,5
7257,8688,94459,2008-02-02,5
7258,339260,94459,2008-03-24,5
7259,351811,94459,2008-06-10,5
7260,422893,251222,2008-03-12,5
7261,383346,352953,2009-02-08,5
7262,128473,491394,2015-11-04,5
7263,538524,244952,2008-07-16,5
7264,422893,244952,2008-08-18,4
7265,324390,244952,2009-04-05,5
7266,226863,244952,2010-12-17,5
7267,679953,244952,2011-04-16,5
7268,382123,101669,2008-10-19,5
7269,58104,217529,2007-05-09,5
7270,431813,217529,2008-01-25,5
7271,52427,39817,2003-06-01,5
7272,72370,39817,2004-03-01,5
7273,58104,39817,2006-04-23,5
7274,599450,227058,2008-01-03,5
7275,58104,177603,2006-08-24,5
7276,89831,177603,2007-02-05,5
7277,383346,177603,2007-08-07,4
7278,227978,177603,2008-10-02,5
7279,58104,406227,2011-05-31,5
7280,17803,406227,2011-06-06,5
7281,386585,406227,2011-09-18,5
7282,383346,454535,2011-05-02,4
7283,273864,164468,2006-05-12,5
7284,232107,164468,2007-05-03,5
7285,101034,45777,2005-02-13,5
7286,199020,45777,2011-06-07,5
7287,71298,32832,2003-04-23,5
7288,478607,32832,2008-02-04,5
7289,403193,32832,2011-11-25,5
7290,226066,231186,2007-06-16,5
7291,89831,231186,2007-06-16,5
7292,359936,231186,2007-06-24,5
7293,64583,231186,2007-07-02,5
7294,383346,231186,2007-07-11,4
7295,2001146434,231186,2016-08-29,5
7296,546050,178125,2007-09-05,5
7297,2001788577,178125,2017-11-11,5
7298,86512,12058,2008-10-01,5
7299,2002144249,12058,2018-10-06,0
7300,383346,144941,2010-12-30,4
7301,2119721,144941,2011-12-24,0
7302,58104,56416,2003-03-24,3
7303,28346,56416,2003-04-20,5
7304,498271,222589,2009-09-03,5
7305,58104,370206,2009-07-05,5
7306,993604,370206,2010-05-29,5
7307,107135,152984,2006-04-15,5
7308,999760,152984,2008-10-23,5
7309,4740,48530,2003-08-21,2
7310,182010,111361,2005-02-24,5
7311,19419,111361,2006-12-02,5
7312,333017,111361,2008-07-11,5
7313,1072593,111361,2010-05-16,5
7314,486648,111361,2011-06-12,4
7315,2665766,111361,2013-01-29,0
7316,351811,214525,2007-04-07,4
7317,498271,422484,2010-05-22,5
7318,383346,422484,2010-06-09,5
7319,226863,444195,2011-01-16,5
7320,239758,444195,2011-01-29,5
7321,383346,444195,2011-10-09,5
7322,28087,444195,2012-01-24,5
7323,780172,444195,2013-02-28,5
7324,324390,214525,2007-05-04,4
7325,328542,214525,2007-05-16,3
7326,209747,214525,2007-05-22,5
7327,58104,214525,2007-03-30,4
7328,8688,231301,2007-09-03,4
7329,217867,214525,2007-05-25,5
7330,28636,214525,2007-06-04,5
7331,382071,214525,2007-12-16,5
7332,461834,477446,2012-08-17,5
7333,128473,477446,2012-08-20,5
7334,169430,477446,2015-08-17,5
7335,305531,477446,2015-08-17,5
7336,1535,477446,2017-03-14,5
7337,1131325,293073,2009-01-15,5
7338,2000679256,293073,2015-11-15,5
7339,2001452073,293073,2017-03-23,5
7340,930100,250764,2010-06-27,4
7341,324390,250764,2007-09-10,5
7342,465056,250764,2007-09-19,4
7343,382071,250764,2007-10-14,4
7344,353579,250764,2007-11-06,5
7345,88099,250764,2007-11-16,3
7346,258285,250764,2008-02-09,4
7347,60992,250764,2008-03-03,4
7348,89831,250764,2008-04-25,5
7349,86512,250764,2008-05-27,4
7350,131674,250764,2008-05-27,4
7351,461834,250764,2008-05-28,4
7352,337963,250764,2008-06-03,4
7353,584814,250764,2008-06-05,5
7354,135470,250764,2008-06-05,3
7355,17803,250764,2008-07-07,3
7356,107135,517983,2014-08-24,5
7357,89831,196551,2007-04-02,5
7358,86512,196551,2008-05-06,5
7359,488441,196551,2009-05-27,5
7360,423539,196551,2009-06-02,5
7361,80353,196551,2009-06-03,5
7362,175492,196551,2009-10-26,5
7363,2597942,196551,2013-08-04,5
7364,55017,60451,2008-02-19,0
7365,52448,32470,2002-12-09,5
7366,383346,386109,2009-09-13,5
7367,158086,402958,2010-04-18,5
7368,55221,198620,2006-12-30,5
7369,382071,198620,2007-01-01,5
7370,341142,198620,2007-02-19,5
7371,156034,198620,2011-12-01,5
7372,498271,297614,2011-08-24,5
7373,1072593,297614,2011-10-01,5
7374,383346,167546,2011-03-27,5
7375,8688,270687,2008-02-22,5
7376,1072593,270263,2012-11-22,5
7377,227978,457273,2011-10-06,5
7378,162009,95987,2005-12-26,5
7379,468306,95987,2007-03-19,5
7380,701341,95987,2007-12-23,5
7381,1355497,95987,2009-08-17,5
7382,383346,95987,2009-10-20,5
7383,425154,95987,2010-01-09,5
7384,1824520,95987,2011-02-10,0
7385,875583,95987,2011-06-09,5
7386,1072593,95987,2011-07-20,5
7387,1938035,95987,2013-01-30,0
7388,227978,95987,2013-04-08,5
7389,1800057470,95987,2013-09-12,5
7390,2000078950,95987,2015-03-22,4
7391,2001465232,95987,2017-03-31,5
7392,145448,17122,2004-10-16,5
7393,289066,17122,2006-07-11,5
7394,28729,139433,2005-11-03,5
7395,168921,139433,2005-11-06,5
7396,57695,139433,2006-06-12,5
7397,141293,130078,2006-02-16,4
7398,169969,130078,2006-04-08,5
7399,270514,130078,2006-04-18,5
7400,89831,130078,2006-08-13,5
7401,58104,130078,2007-01-21,5
7402,296027,130078,2007-08-24,5
7403,177443,130078,2007-08-27,5
7404,185387,130078,2007-08-31,5
7405,74281,130078,2009-05-08,5
7406,43083,130078,2010-02-01,5
7407,527607,277332,2008-02-23,5
7408,383346,277332,2008-09-12,4
7409,599450,277332,2008-09-18,5
7410,724631,277332,2008-10-19,5
7411,102058,139433,2006-09-08,5
7412,452940,139433,2008-09-18,5
7413,89831,139433,2008-10-12,5
7414,166642,139433,2008-10-28,5
7415,61660,214576,2007-05-28,5
7416,351811,214576,2007-09-07,5
7417,177443,214576,2008-01-23,5
7418,86512,214576,2008-03-08,4
7419,498271,214576,2008-04-26,5
7420,452355,214576,2008-09-27,5
7421,113941,214576,2009-02-17,5
7422,1072593,457808,2011-11-05,5
7423,527607,457808,2012-01-30,5
7424,1365025,457808,2014-11-28,4
7425,121690,178156,2006-07-21,5
7426,8688,178156,2006-07-24,5
7427,169969,178156,2006-08-04,5
7428,89831,178156,2006-10-06,5
7429,423083,178156,2007-01-21,5
7430,383346,178156,2008-01-05,4
7431,125388,178156,2008-07-06,4
7432,88099,178156,2008-10-24,4
7433,483454,178156,2009-05-17,5
7434,469903,178156,2009-05-19,5
7435,61660,178156,2009-05-20,5
7436,1072593,178156,2009-05-22,5
7437,209747,178156,2009-05-22,5
7438,329769,178156,2009-05-31,5
7439,160205,178156,2009-06-12,4
7440,679953,178156,2011-05-09,5
7441,227978,178156,2012-08-05,5
7442,496803,178156,2012-08-27,4
7443,383346,321910,2008-09-09,5
7444,166642,236027,2008-06-30,5
7445,67728,236027,2011-05-28,5
7446,305531,236027,2011-06-05,5
7447,35140,176337,2006-07-09,5
7448,222564,176337,2006-09-01,4
7449,313382,176337,2007-07-27,5
7450,54716,54448,2003-03-19,5
7451,91214,54448,2003-12-09,5
7452,156783,54448,2004-08-19,5
7453,185285,54448,2005-08-01,5
7454,88099,54448,2005-12-09,5
7455,117974,54448,2005-12-11,5
7456,125458,104034,2005-02-14,4
7457,209747,320500,2008-11-11,5
7458,43083,320500,2010-04-14,5
7459,8688,54448,2006-07-20,5
7460,251917,54448,2006-08-14,5
7461,340576,54448,2007-04-06,5
7462,564419,54448,2007-12-08,5
7463,79888,54448,2008-02-04,5
7464,357358,54448,2008-09-22,5
7465,788679,54448,2009-08-01,5
7466,106212,54448,2009-08-10,5
7467,285039,234432,2007-06-13,5
7468,52448,50807,2003-02-02,5
7469,156034,50807,2006-08-29,5
7470,383346,347144,2009-01-23,5
7471,80998,347144,2009-01-29,5
7472,962690,347144,2009-06-01,5
7473,1288160,347144,2009-06-05,5
7474,88099,347144,2009-08-30,5
7475,1072593,347144,2011-10-04,5
7476,2001485021,347144,2017-05-18,0
7477,632657,35412,2009-05-22,4
7478,489552,35412,2009-08-23,5
7479,1048425,65931,2008-12-14,5
7480,1152023,65931,2009-01-31,1
7481,281399,250284,2007-09-12,5
7482,431813,250284,2007-09-13,5
7483,145489,250284,2007-09-17,5
7484,351811,250284,2007-10-04,5
7485,486725,250284,2007-10-12,4
7486,60992,250284,2007-10-13,5
7487,131674,250284,2008-01-07,5
7488,285039,250284,2008-01-12,4
7489,282678,250284,2008-03-22,5
7490,61660,250284,2008-06-04,5
7491,383346,250284,2008-06-06,5
7492,552613,250284,2008-06-08,5
7493,422893,250284,2008-06-27,4
7494,144490,250284,2008-06-29,4
7495,166642,250284,2008-06-29,4
7496,68460,65931,2004-04-25,5
7497,119481,65931,2004-09-18,5
7498,37779,65931,2004-09-20,5
7499,121985,65931,2004-09-25,5
7500,118163,65931,2004-09-29,5
7501,20754,65931,2004-10-02,5
7502,58308,65931,2005-06-06,5
7503,46660,65931,2005-07-21,5
7504,183496,65931,2006-02-19,5
7505,368889,65931,2006-11-11,4
7506,29655,65931,2007-05-31,4
7507,207616,65931,2008-07-19,5
7508,317299,65931,2008-07-19,5
7509,1160674,65931,2009-02-06,5
7510,399052,65931,2013-02-26,5
7511,2001806650,65931,2018-07-14,5
7512,2002233642,65931,2018-07-29,5
7513,383346,243500,2007-08-23,5
7514,169430,243500,2007-12-01,5
7515,498271,243500,2009-04-22,5
7516,280271,243500,2014-10-30,5
7517,574493,239876,2007-08-30,5
7518,22015,180081,2006-11-14,5
7519,61660,180081,2007-02-08,5
7520,169430,180081,2007-03-25,5
7521,383346,180081,2007-10-16,5
7522,226863,180081,2008-12-21,5
7523,43083,180081,2009-12-12,5
7524,179133,313090,2008-09-20,5
7525,498271,265891,2008-02-04,5
7526,79877,265891,2009-07-09,4
7527,8688,347629,2009-01-09,5
7528,383346,326304,2008-10-06,5
7529,461834,326304,2008-10-07,5
7530,61660,326304,2008-10-26,5
7531,92006,326304,2008-12-11,5
7532,305531,242099,2007-09-12,5
7533,296027,242099,2007-09-16,5
7534,541626,242099,2007-10-01,5
7535,324390,242099,2007-10-12,5
7536,351811,242099,2007-11-06,5
7537,369715,242099,2007-11-13,5
7538,396078,271395,2009-07-07,5
7539,166642,242099,2008-03-17,5
7540,176615,242099,2008-04-12,5
7541,61660,242099,2008-04-17,5
7542,327115,242099,2008-04-23,5
7543,422893,242099,2008-05-06,4
7544,128473,242099,2008-09-10,5
7545,113941,242099,2009-05-10,5
7546,465056,242099,2011-07-25,5
7547,900242,375349,2009-07-04,0
7548,455010,385448,2009-08-22,5
7549,480195,504575,2013-09-06,5
7550,145626,267554,2008-01-12,4
7551,383346,267554,2012-04-22,4
7552,269521,228424,2007-07-10,3
7553,121690,228424,2007-07-28,4
7554,96177,228424,2009-04-19,4
7555,226863,228424,2009-06-21,4
7556,88099,174091,2007-10-14,5
7557,383346,174091,2012-03-08,5
7558,2866452,182337,2013-06-16,1
7559,1072593,297570,2012-07-04,5
7560,139663,67665,2004-05-18,4
7561,797706,385609,2011-04-02,5
7562,212609,377992,2009-07-18,5
7563,37449,377992,2009-07-02,5
7564,444132,377992,2009-09-15,5
7565,386585,377992,2010-08-03,5
7566,305531,194279,2006-11-26,5
7567,229800,194279,2006-12-26,5
7568,296027,194279,2007-06-26,5
7569,383346,255819,2008-01-27,5
7570,498271,255819,2008-06-08,5
7571,171328,255819,2010-07-02,5
7572,28346,87530,2004-10-18,5
7573,58104,51784,2003-01-23,0
7574,47559,51784,2003-01-26,5
7575,135868,51784,2004-04-02,5
7576,169969,51784,2005-10-27,5
7577,222564,51784,2006-01-12,5
7578,382071,51784,2006-12-25,4
7579,290614,51784,2006-12-28,5
7580,350471,51784,2008-02-03,5
7581,124614,73640,2005-01-31,5
7582,51109,51784,2009-06-23,5
7583,260689,51784,2009-06-27,3
7584,930100,51784,2009-07-26,5
7585,382071,149749,2007-03-30,5
7586,128473,149749,2007-05-10,5
7587,145489,149749,2007-07-12,5
7588,394085,149749,2007-09-19,5
7589,714956,149749,2008-08-20,5
7590,324390,264270,2007-11-12,4
7591,383346,264270,2007-12-01,4
7592,296027,264270,2008-01-09,4
7593,860079,264270,2009-06-04,5
7594,383346,263764,2011-07-31,5
7595,930100,265626,2010-01-17,3
7596,498271,251222,2008-04-19,5
7597,131674,251222,2008-01-26,5
7598,162826,309585,2008-07-20,4
7599,560491,251222,2010-10-24,5
7600,527607,251222,2012-01-22,5
7601,135470,251222,2012-02-05,0
7602,122108,80137,2004-01-30,5
7603,354624,164739,2006-09-20,5
7604,125388,164739,2008-07-06,5
7605,89831,164739,2008-10-07,5
7606,215614,164739,2009-07-06,5
7607,2013758,164739,2011-09-21,5
7608,1072593,164739,2011-10-02,5
7609,478124,164739,2011-12-03,4
7610,179133,164739,2013-10-12,5
7611,526666,240614,2009-08-12,5
7612,227978,61503,2011-02-14,4
7613,227978,347238,2009-09-20,5
7614,1072593,347238,2011-04-01,5
7615,47431,16148,2002-07-03,4
7616,105170,16148,2004-06-20,4
7617,68884,16148,2006-04-13,4
7618,125388,16148,2006-08-12,5
7619,241882,16148,2007-01-18,4
7620,623399,298914,2008-10-07,4
7621,37449,322880,2008-09-15,5
7622,89831,248606,2007-10-06,5
7623,383346,248606,2007-10-15,5
7624,306797,248606,2007-11-03,5
7625,431813,248606,2008-01-01,5
7626,26041,60115,2003-09-04,5
7627,94243,60115,2003-12-29,5
7628,59780,60115,2004-01-10,5
7629,351811,60115,2007-12-09,5
7630,332211,60115,2012-04-08,5
7631,114027,289786,2011-06-29,5
7632,143318,302917,2008-06-28,5
7633,207616,302917,2008-07-22,5
7634,58104,289786,2011-06-06,5
7635,1677099,289786,2011-07-31,5
7636,43521321,345266,2015-02-10,5
7637,456895,129524,2007-05-30,5
7638,422893,129524,2009-01-21,4
7639,696944,273104,2007-12-21,5
7640,58104,455580,2013-09-10,5
7641,80353,170783,2006-06-14,5
7642,269521,170783,2006-06-17,5
7643,498271,335570,2010-12-07,4
7644,930100,424865,2010-07-02,5
7645,128473,424865,2011-06-21,5
7646,128473,283668,2010-10-03,5
7647,58104,63296,2004-02-10,5
7648,207616,286413,2008-06-17,5
7649,464080,286413,2008-10-22,5
7650,492343,173255,2007-07-03,5
7651,576139,173255,2007-09-02,5
7652,826940,173255,2008-07-25,5
7653,253974,173255,2010-05-26,5
7654,199020,173255,2011-06-18,5
7655,37779,52555,2003-04-06,5
7656,68503,52555,2003-05-04,5
7657,27643,52555,2003-06-11,5
7658,40961,52555,2007-06-22,5
7659,131674,330156,2008-10-31,5
7660,389431,52555,2010-11-14,4
7661,60992,425350,2010-05-20,4
7662,383346,425350,2010-05-21,5
7663,61660,425350,2010-05-29,5
7664,930100,425350,2010-05-30,4
7665,174096,425350,2010-06-22,5
7666,179133,425350,2011-02-19,5
7667,498271,469728,2012-02-12,5
7668,1072593,469728,2012-07-24,5
7669,542159,469728,2013-02-26,5
7670,227978,418159,2010-05-14,4
7671,41531,31693,2002-12-15,5
7672,60993,31693,2003-07-23,5
7673,95514,31693,2003-07-23,5
7674,54678,31693,2004-08-19,5
7675,126278,31693,2005-04-18,5
7676,186070,31693,2006-04-01,5
7677,674022,31693,2008-01-12,5
7678,824761,31693,2008-04-27,5
7679,60992,297630,2009-07-04,5
7680,43083,297630,2010-03-27,5
7681,383795,297630,2011-08-19,5
7682,498271,297630,2012-02-24,5
7683,862169,206556,2008-06-15,5
7684,786199,164657,2008-03-10,0
7685,560491,353397,2010-09-10,5
7686,227978,353397,2010-09-22,5
7687,58104,99645,2004-11-20,5
7688,222564,99645,2007-02-15,5
7689,471448,99645,2007-12-07,4
7690,626870,99645,2018-09-06,5
7691,260689,114645,2007-01-13,4
7692,142361,127323,2006-07-08,5
7693,222564,127323,2013-08-04,5
7694,179133,90298,2008-11-10,5
7695,383346,90298,2009-10-08,5
7696,135470,90298,2009-11-02,5
7697,539686,283180,2008-06-14,5
7698,726534,104498,2009-04-27,0
7699,498271,55931,2009-07-11,5
7700,623399,45717,2009-03-25,5
7701,2000498330,39062,2016-01-25,5
7702,29655,228449,2007-06-09,5
7703,724631,228449,2008-09-13,5
7704,423276,15611,2007-02-01,5
7705,446523,276098,2008-05-19,5
7706,383346,276098,2009-03-22,5
7707,489552,276098,2009-10-05,5
7708,324390,253724,2007-09-27,5
7709,383346,253724,2007-10-07,5
7710,8688,253724,2007-10-12,5
7711,230579,44024,2008-01-23,5
7712,107135,149514,2005-12-29,5
7713,74652,149514,2005-12-29,5
7714,135566,149514,2007-09-04,5
7715,324390,248554,2007-12-10,5
7716,89831,248554,2007-12-26,5
7717,327115,248554,2008-04-14,5
7718,422893,248554,2008-05-01,5
7719,128473,248554,2008-05-14,5
7720,169430,248554,2008-09-12,5
7721,362983,248554,2008-12-07,5
7722,465056,248554,2011-07-22,5
7723,1338697,116924,2009-09-24,3
7724,431813,253724,2008-02-03,5
7725,131674,253724,2008-02-07,5
7726,89831,253724,2008-02-13,5
7727,538524,253724,2008-03-04,5
7728,2001511013,433378,2017-04-28,4
7729,874501,292834,2011-09-06,4
7730,337668,425639,2010-05-24,5
7731,464080,425639,2010-06-22,5
7732,852554,425639,2010-07-02,5
7733,226863,425639,2010-09-23,5
7734,383346,425639,2010-12-18,5
7735,169430,389811,2009-12-26,5
7736,8688,93606,2006-09-18,5
7737,251626,93606,2006-11-15,5
7738,422893,93606,2008-06-08,5
7739,383346,93606,2009-02-13,5
7740,227978,425639,2011-02-07,5
7741,204124,250778,2007-12-26,5
7742,226863,250778,2008-11-09,5
7743,452940,250778,2009-02-24,5
7744,222564,250778,2018-03-21,5
7745,452940,389811,2009-09-13,4
7746,88099,389811,2009-09-19,5
7747,498271,389811,2009-12-12,5
7748,284180,334090,2008-11-06,4
7749,96177,334090,2008-12-16,5
7750,383346,334090,2009-01-01,5
7751,43083,389811,2010-01-27,5
7752,227978,389811,2010-09-20,5
7753,52282,59356,2003-04-19,5
7754,209747,59356,2005-10-09,5
7755,30503,59356,2007-10-06,5
7756,248023,59356,2008-01-16,5
7757,338322,59356,2008-04-15,5
7758,80353,59356,2008-06-18,5
7759,143318,59356,2008-06-22,5
7760,207616,59356,2008-06-29,5
7761,837251,59356,2008-07-11,5
7762,383346,59356,2008-07-24,5
7763,925054,59356,2009-01-04,5
7764,1024724,59356,2009-06-18,5
7765,74281,59356,2009-10-06,5
7766,61660,59356,2011-06-09,5
7767,1925885,59356,2013-04-20,5
7768,130663,321345,2008-09-29,5
7769,962690,240117,2009-01-20,5
7770,182304,307488,2012-07-07,5
7771,1072593,307488,2015-09-04,5
7772,865936,468507,2011-12-22,5
7773,829183,85641,2008-06-13,5
7774,1156954,85641,2009-02-03,5
7775,209747,369080,2009-11-20,5
7776,1602625,369080,2010-04-26,5
7777,1617352,369080,2010-05-31,5
7778,1668512,369080,2010-08-22,5
7779,1072593,369080,2011-03-26,5
7780,1417292,369080,2011-04-02,5
7781,250031,369080,2012-05-09,4
7782,56081,87298,2004-07-12,5
7783,196387,87298,2005-03-12,4
7784,369715,424708,2010-07-06,5
7785,125356,424708,2010-07-14,4
7786,498271,19440,2008-06-22,5
7787,227978,19440,2010-04-20,5
7788,219942,220263,2008-06-06,5
7789,135470,422488,2010-09-17,0
7790,52543,57886,2003-05-04,5
7791,38418,57886,2006-07-11,5
7792,55221,57886,2006-07-11,5
7793,17803,57886,2007-03-30,5
7794,383346,310340,2008-09-28,5
7795,17803,176609,2006-10-08,3
7796,58104,176609,2006-10-16,3
7797,383346,176609,2006-12-24,4
7798,314579,176609,2007-05-27,5
7799,422893,176609,2007-06-29,4
7800,334628,176609,2009-04-22,5
7801,1366254,453048,2011-04-07,5
7802,324390,251561,2007-10-09,5
7803,351811,251561,2007-11-15,5
7804,131674,251561,2007-11-23,5
7805,383346,251561,2008-05-19,5
7806,469903,251561,2008-06-14,5
7807,296027,251561,2008-06-18,5
7808,705092,251561,2011-01-18,5
7809,233044,96393,2005-08-01,5
7810,37636,16491,2002-09-16,5
7811,128473,16491,2007-03-24,5
7812,396078,16491,2009-07-29,5
7813,43083,245541,2010-03-19,5
7814,329769,456752,2011-05-28,5
7815,227978,456752,2011-06-10,5
7816,383346,346216,2009-01-25,5
7817,227978,346216,2009-03-03,5
7818,226863,383011,2009-08-09,5
7819,280271,383011,2009-09-04,5
7820,199848,383011,2014-03-10,5
7821,89831,184348,2006-09-07,5
7822,141293,184348,2006-10-12,5
7823,324390,184348,2007-02-14,5
7824,296027,184348,2007-02-28,5
7825,222564,184348,2007-03-19,4
7826,128473,184348,2008-08-26,5
7827,1072593,70591,2010-11-06,5
7828,383346,70591,2011-07-31,5
7829,383346,327296,2010-04-09,4
7830,422893,67009,2008-07-15,4
7831,8688,223824,2007-04-30,5
7832,383346,223824,2007-05-20,5
7833,330545,223824,2007-07-07,5
7834,222564,223824,2011-01-12,5
7835,383346,348823,2009-07-25,5
7836,43145,122224,2005-05-21,5
7837,38418,122224,2005-06-06,5
7838,402559,122224,2008-02-14,4
7839,400708,122224,2011-07-14,5
7840,1677099,122224,2013-03-22,3
7841,126104,85408,2004-11-18,0
7842,141293,85408,2006-04-09,5
7843,225021,85408,2006-06-14,5
7844,157425,85408,2006-06-16,5
7845,269521,85408,2006-06-18,5
7846,58104,85408,2007-05-25,5
7847,257993,85408,2007-05-28,3
7848,329769,85408,2007-06-24,5
7849,344231,85408,2007-06-24,4
7850,362983,85408,2009-09-20,5
7851,382071,213182,2007-10-29,5
7852,463202,213182,2008-06-12,0
7853,209747,213182,2008-06-17,5
7854,61569,213182,2008-06-26,5
7855,17803,213182,2008-07-07,4
7856,222564,271549,2014-06-09,5
7857,58104,197977,2007-06-29,3
7858,28729,197977,2007-07-04,5
7859,242729,197977,2007-07-05,5
7860,89831,197977,2007-07-20,5
7861,296027,197977,2007-09-27,5
7862,351811,197977,2007-12-14,5
7863,9869,197977,2007-12-31,5
7864,394617,197977,2008-02-03,5
7865,319085,197977,2008-03-02,5
7866,61660,197977,2008-07-16,5
7867,207616,197977,2008-07-28,5
7868,226863,197977,2010-05-16,5
7869,63526,48814,2003-02-18,5
7870,43083,48814,2004-11-22,4
7871,1535,48814,2006-05-01,4
7872,219733,48814,2006-06-06,3
7873,189643,48814,2007-04-11,4
7874,8629,48814,2007-04-15,2
7875,856591,48814,2008-06-08,4
7876,223854,48814,2008-06-23,5
7877,135470,359496,2009-03-07,4
7878,383346,45758,2012-05-13,5
7879,215978,107050,2005-05-22,5
7880,376973,107050,2006-11-04,1
7881,130819,75604,2006-03-31,5
7882,149363,301024,2008-05-15,5
7883,36890,29444,2002-07-10,5
7884,251414,29444,2005-11-10,5
7885,265822,29444,2006-07-16,5
7886,440324,296893,2009-06-26,5
7887,58104,353588,2010-03-05,5
7888,674932,272602,2007-12-30,5
7889,351811,220198,2007-04-18,5
7890,143318,220198,2008-06-26,5
7891,552613,220198,2008-06-27,5
7892,383346,220198,2009-02-27,5
7893,337668,372846,2009-05-27,5
7894,724631,372846,2009-05-28,5
7895,89831,372846,2009-06-02,5
